race_cat,race,age_bin,age_cat,date,date_start,age,pop,all_covid,all_pop,covid_prop,pop_prop,week_from_start,lm_mean,lm_se,lm_lower,lm_upper
White,white,40-64,40 to 64,2021-02-09,2021-02-03,40,4755885,629,12171759,0.14626391096979333,0.39073111782775194,49,0.1570760597717984,0.004548125462601345,0.14816173386509976,0.16599038567849703
White,white,40-64,40 to 64,2021-02-16,2021-02-10,40,4753582,561,12170947,0.1568627450980392,0.39056796484283435,50,0.15856497329878239,0.004968294708849671,0.14882711566943704,0.16830283092812773
White,white,40-64,40 to 64,2021-02-23,2021-02-17,40,4751281,452,12170136,0.1747787610619469,0.3904049223443353,51,0.16026351559779883,0.005471506405990484,0.14953936304205748,0.1709876681535402
White,white,40-64,40 to 64,2021-03-02,2021-02-24,40,4748977,282,12169324,0.1453900709219858,0.3902416436607325,52,0.16221022886496894,0.006033037687331782,0.15038547499779864,0.17403498273213924
White,white,40-64,40 to 64,2021-03-09,2021-03-03,40,4746675,207,12168513,0.18357487922705315,0.3900784754883362,53,0.1644463731891035,0.006630081010769364,0.15145141440799553,0.17744133197021145
White,white,40-64,40 to 64,2021-03-16,2021-03-10,40,4744372,164,12167702,0.12195121951219512,0.38991520338022745,54,0.1670159265517036,0.007242616566812159,0.15282039808075176,0.18121145502265545
White,white,40-64,40 to 64,2021-03-23,2021-03-17,40,4742069,140,12166890,0.1357142857142857,0.3897519415397032,55,0.16996558482696122,0.007853432930920442,0.15457285628235715,0.1853583133715653
White,white,40-64,40 to 64,2021-03-30,2021-03-24,40,4739767,108,12166078,0.2037037037037037,0.38958874010178135,56,0.17334476178175917,0.008447975252560164,0.15678673028674125,0.1899027932767771
White,white,40-64,40 to 64,2021-04-06,2021-03-31,40,4737464,84,12165268,0.15476190476190477,0.38942537065356886,57,0.17720558907567074,0.00901434031025742,0.1595374820675662,0.19487369608377528
White,white,40-64,40 to 64,2021-04-13,2021-04-07,40,4735161,84,12164456,0.25,0.3892620434485521,58,0.18160291626095781,0.009543553222428901,0.16289755194499717,0.20030828057691846
White,white,40-64,40 to 64,2021-04-20,2021-04-14,40,4732859,69,12163645,0.3333333333333333,0.3890987446608315,59,0.1865943107825747,0.010030196475545006,0.1669351256905065,0.20625349587464292
White,white,40-64,40 to 64,2021-04-27,2021-04-21,40,4730557,63,12162834,0.23809523809523808,0.3889354240960618,60,0.19224005797816557,0.010473451936828389,0.1717120921819819,0.21276802377434922
White,white,40-64,40 to 64,2021-05-04,2021-04-28,40,4728253,58,12162022,0.2413793103448276,0.38877194926961983,61,0.19860316107806453,0.010878615894757035,0.17728107392434073,0.21992524823178833
White,white,40-64,40 to 64,2021-05-11,2021-05-05,40,4725952,54,12161212,0.2037037037037037,0.3886086353893017,62,0.2057493412052971,0.01125911755204838,0.18368147080328226,0.22781721160731191
White,white,40-64,40 to 64,2021-05-18,2021-05-12,40,4723649,42,12160399,0.2857142857142857,0.38844523111453827,63,0.21374703737557854,0.01163896269517912,0.19093467049302748,0.2365594042581296
White,white,40-64,40 to 64,2021-05-25,2021-05-19,40,4721346,54,12159588,0.24074074074074073,0.38828174112478153,64,0.22266740649731465,0.012055271037402013,0.19903907526400672,0.24629573773062258
White,white,40-64,40 to 64,2021-06-01,2021-05-26,40,4719043,33,12158776,0.24242424242424243,0.3881182612460333,65,0.23258432337160073,0.012560139210382341,0.20796645051925133,0.25720219622395013
White,white,40-64,40 to 64,2021-06-08,2021-06-02,40,4716740,44,12157965,0.25,0.38795472762094646,66,0.24357438069222637,0.013220563146684404,0.21766207692472495,0.2694866844597278
White,white,40-64,40 to 64,2021-06-15,2021-06-09,40,4714437,34,12157153,0.29411764705882354,0.38779120407549367,67,0.25571688904566514,0.014115058596537227,0.22805137419645216,0.2833824038948781
White,white,40-64,40 to 64,2021-06-22,2021-06-16,40,4712135,24,12156342,0.25,0.38762770905918903,68,0.26909387691108577,0.015326619379836783,0.2390537029266057,0.2991340508955659
White,white,40-64,40 to 64,2021-06-29,2021-06-23,40,4709834,40,12155529,0.25,0.3874643382447609,69,0.28379009066034877,0.01693378873492302,0.25059986473989965,0.3169803165807979
White,white,40-64,40 to 64,2021-07-06,2021-06-30,40,4707530,34,12154720,0.35294117647058826,0.38730057130069634,70,0.29989299455799845,0.019003340125389876,0.2626464479122343,0.3371395412037626
White,white,40-64,40 to 64,2021-07-13,2021-07-07,40,4705228,40,12153908,0.225,0.38713704266973226,71,0.3174927707612767,0.021587393962468695,0.27518147859483805,0.35980406292771533
White,white,40-64,40 to 64,2021-07-20,2021-07-14,40,4702925,58,12153096,0.27586206896551724,0.3869734099031226,72,0.3366823193201127,0.02472508349153186,0.28822115567671025,0.3851434829635152
White,white,40-64,40 to 64,2021-07-27,2021-07-21,40,4700623,85,12152284,0.36470588235294116,0.38680983755810844,73,0.3575572581771236,0.028446678350177355,0.30180176861077596,0.4133127477434712
White,white,65+,65 and over,2020-03-10,2020-03-04,65,3292251,4,5928062,0.75,0.5553671672124887,1,0.5059607675048023,0.0407321716866087,0.4261257109990493,0.5857958240105554
White,white,65+,65 and over,2020-03-17,2020-03-11,65,3292911,14,5931069,0.5714285714285714,0.555196879348394,2,0.4780428137636417,0.034791701504669585,0.40985107881448934,0.5462345487127941
White,white,65+,65 and over,2020-03-24,2020-03-18,65,3293570,48,5934075,0.5,0.5550266890795954,3,0.4533519647846987,0.029565033433405236,0.3954044992552244,0.5112994303141729
White,white,65+,65 and over,2020-03-31,2020-03-25,65,3294231,133,5937081,0.5037593984962406,0.5548570080145445,4,0.43167689364419254,0.025026090466878665,0.38262575632911033,0.48072803095927474
White,white,65+,65 and over,2020-04-07,2020-04-01,65,3294892,266,5940088,0.45864661654135336,0.5546874053044332,5,0.4128125537870602,0.021153529032827866,0.3713516368827176,0.45427347069140284
White,white,65+,65 and over,2020-04-14,2020-04-08,65,3295552,348,5943095,0.34195402298850575,0.5545178059580067,6,0.39656017902695634,0.017929737454423316,0.3614178936162866,0.43170246443762605
White,white,65+,65 and over,2020-04-21,2020-04-15,65,3296212,411,5946101,0.3795620437956204,0.5543484713764533,7,0.3827272835462536,0.015337204143214768,0.3526663634255527,0.41278820366695457
White,white,65+,65 and over,2020-04-28,2020-04-22,65,3296872,424,5949108,0.37028301886792453,0.5541792147663146,8,0.37112766189604246,0.013350596627415959,0.34496049250630717,0.39729483128577775
White,white,65+,65 and over,2020-05-05,2020-04-29,65,3297531,418,5952114,0.4019138755980861,0.5540100542429127,9,0.36158138899613107,0.011924848975209098,0.33820868500472123,0.3849540929875409
White,white,65+,65 and over,2020-05-12,2020-05-06,65,3298192,441,5955122,0.3673469387755102,0.5538412143361631,10,0.3539148201350454,0.010984920858526093,0.3323843752523342,0.37544526501775655
White,white,65+,65 and over,2020-05-19,2020-05-13,65,3298852,397,5958128,0.3249370277078086,0.5536725629258049,11,0.34796059097002946,0.010427019905400792,0.32752363195544393,0.368397549984615
White,white,65+,65 and over,2020-05-26,2020-05-20,65,3299513,361,5961134,0.32409972299168976,0.5535042493592662,12,0.3435576175270449,0.010134775679307881,0.32369345719560144,0.36342177785848834
White,white,65+,65 and over,2020-06-02,2020-05-27,65,3300173,314,5964140,0.3089171974522293,0.5533359377881807,13,0.34055109620077123,0.010000761443249994,0.3209496037720012,0.36015258862954125
White,white,65+,65 and over,2020-06-09,2020-06-03,65,3300833,318,5967147,0.3333333333333333,0.5531677030916115,14,0.3387925037546058,0.009940774091558986,0.31930858653515015,0.3582764209740614
White,white,65+,65 and over,2020-06-16,2020-06-10,65,3301494,321,5970153,0.29595015576323985,0.552999897992564,15,0.33813959732066384,0.009897255931637965,0.31874097569465343,0.35753821894667426
White,white,65+,65 and over,2020-06-23,2020-06-17,65,3302154,333,5973160,0.3153153153153153,0.5528320018214814,16,0.3384564143997783,0.009835801343118752,0.31917824376726556,0.35773458503229105
White,white,65+,65 and over,2020-06-30,2020-06-24,65,3302814,402,5976166,0.3009950248756219,0.5526643670875273,17,0.3396132728614999,0.00973947969145674,0.3205238926662447,0.3587026530567551
White,white,65+,65 and over,2020-07-07,2020-07-01,65,3303399,465,5978827,0.32903225806451614,0.5525162377168632,18,0.3414867709440975,0.009603541768527782,0.32266382907778307,0.36030971281041196
White,white,65+,65 and over,2020-07-14,2020-07-08,65,3304081,579,5981932,0.30397236614853196,0.5523434569299684,19,0.3439597872545574,0.009431275697171532,0.3254744868881012,0.3624450876210136
White,white,65+,65 and over,2020-07-21,2020-07-15,65,3304763,635,5985038,0.3543307086614173,0.5521707631597327,20,0.34692148076858387,0.009230952953587482,0.3288288129795524,0.3650141485576153
White,white,65+,65 and over,2020-07-28,2020-07-22,65,3305445,690,5988141,0.4072463768115942,0.5519985250848302,21,0.3502672908305992,0.009013574814163141,0.33260068419483946,0.36793389746635896
White,white,65+,65 and over,2020-08-04,2020-07-29,65,3306127,734,5991247,0.3446866485013624,0.5518261891055402,22,0.3538989371537431,0.00879114007624641,0.33666830260430014,0.37112957170318606
White,white,65+,65 and over,2020-08-11,2020-08-05,65,3306809,658,5994350,0.37537993920972645,0.5516543078065178,23,0.35772441981987346,0.008575237896918088,0.34091695354191404,0.3745318860978329
White,white,65+,65 and over,2020-08-18,2020-08-12,65,3307491,605,5997456,0.3603305785123967,0.5514823285072871,24,0.36165801927956576,0.0083758660123328,0.34524132189539347,0.37807471666373804
White,white,65+,65 and over,2020-08-25,2020-08-19,65,3308174,561,6000561,0.36185383244206776,0.5513107857748634,25,0.36562029635211357,0.008200464384349187,0.34954738615878916,0.381693206545438
White,white,65+,65 and over,2020-09-01,2020-08-26,65,3308855,519,6003664,0.35645472061657035,0.5511392709518721,26,0.36953809222552814,0.00805322177376427,0.35375377754895015,0.3853224069021061
White,white,65+,65 and over,2020-09-08,2020-09-02,65,3309538,397,6006769,0.4156171284634761,0.550968082841208,27,0.3733445284565383,0.0079347386955411,0.35779244061327775,0.3888966162997989
White,white,65+,65 and over,2020-09-15,2020-09-09,65,3310219,364,6009874,0.36813186813186816,0.5507967388334597,28,0.37697900697059095,0.007842102340449457,0.36160848638331,0.3923495275578719
White,white,65+,65 and over,2020-09-22,2020-09-16,65,3310902,304,6012978,0.34210526315789475,0.5506259959707154,29,0.3803872100618513,0.007769357283305081,0.3651592697865733,0.39561515033712924
White,white,65+,65 and over,2020-09-29,2020-09-23,65,3311584,299,6016084,0.4013377926421405,0.5504550800819935,30,0.3835211003932009,0.007708274617937319,0.36841288214204376,0.3986293186443581
White,white,65+,65 and over,2020-10-06,2020-09-30,65,3312265,262,6019188,0.38549618320610685,0.5502843572920467,31,0.38633892099624084,0.007649271681917251,0.371346348499683,0.4013314934927987
White,white,65+,65 and over,2020-10-13,2020-10-07,65,3312947,242,6022292,0.3884297520661157,0.5501139765391648,32,0.38880519527128937,0.0075823349866987275,0.3739438186973599,0.40366657184521887
White,white,65+,65 and over,2020-10-20,2020-10-14,65,3313630,206,6025397,0.4174757281553398,0.5499438460237558,33,0.3908907269873821,0.007497841443808115,0.37619495775751816,0.405586496217246
White,white,65+,65 and over,2020-10-27,2020-10-21,65,3314311,226,6028503,0.4026548672566372,0.5497734678078455,34,0.3925726002822727,0.007387231918583133,0.37809362572184974,0.40705157484269566
White,white,65+,65 and over,2020-11-03,2020-10-28,65,3314995,242,6031607,0.4297520661157025,0.5496039446867145,35,0.3938341796624334,0.007243543540071384,0.3796368343238935,0.4080315250009733
White,white,65+,65 and over,2020-11-10,2020-11-04,65,3315676,262,6034713,0.42366412213740456,0.5494339167413596,36,0.3946651100030534,0.0070618428960749794,0.3808238979267464,0.40850632207936033
White,white,65+,65 and over,2020-11-17,2020-11-11,65,3316358,417,6037816,0.39568345323741005,0.5492645022637325,37,0.39506131654803966,0.0068396228220500765,0.38165565581682154,0.4084669772792578
White,white,65+,65 and over,2020-11-24,2020-11-18,65,3317039,513,6040921,0.4074074074074074,0.54909491450062,38,0.3950250049100178,0.00657723793271075,0.38213361856190475,0.40791639125813084
White,white,65+,65 and over,2020-12-01,2020-11-25,65,3317722,743,6044026,0.4427994616419919,0.5489258318875531,39,0.39456466107033084,0.006278464561487442,0.38225887052981544,0.40687045161084623
White,white,65+,65 and over,2020-12-08,2020-12-02,65,3318405,1225,6047131,0.45714285714285713,0.5487569229110466,40,0.3936950513790385,0.005951278902538703,0.38203054473006265,0.4053595580280143
White,white,65+,65 and over,2020-12-15,2020-12-09,65,3319087,1750,6050237,0.4188571428571429,0.548587931348805,41,0.39243722255492053,0.005608934959677081,0.38144371003395344,0.4034307350758876
White,white,65+,65 and over,2020-12-22,2020-12-16,65,3319768,2521,6053340,0.40261800872669573,0.5484192198026213,42,0.3908185016854725,0.005271331090391905,0.3804866927483044,0.4011503106226406
White,white,65+,65 and over,2020-12-29,2020-12-23,65,3320451,3187,6056445,0.37715720112958895,0.5482508303138227,43,0.3888724962269092,0.004966336911558686,0.3791384758802542,0.3986065165735643
White,white,65+,65 and over,2021-01-05,2020-12-30,65,3321132,3714,6059550,0.3788368336025848,0.5480822833378717,44,0.3866390940041633,0.0047299993368737185,0.3773682953038908,0.3959098927044358
White,white,65+,65 and over,2021-01-12,2021-01-06,65,3321813,3815,6062656,0.3672346002621232,0.5479138186299866,45,0.3841644632108827,0.004603460885352974,0.3751416798755909,0.39318724654617454
White,white,65+,65 and over,2021-01-19,2021-01-13,65,3322496,3493,6065760,0.374749498997996,0.5477460367703305,46,0.3815010524094371,0.004624500286184236,0.372437031848516,0.3905650729703582
White,white,65+,65 and over,2021-01-26,2021-01-20,65,3323179,2883,6068864,0.36524453694068676,0.5475784265391348,47,0.3787075905309112,0.0048155709159831556,0.3692690715355842,0.3881461095262382
White,white,65+,65 and over,2021-02-02,2021-01-27,65,3323862,2313,6071968,0.3545179420665802,0.5474109876731893,48,0.37584908687510765,0.0051761476684195964,0.36570383744500523,0.3859943363052101
White,white,65+,65 and over,2021-02-09,2021-02-03,65,3324543,1839,6075073,0.3480152256661229,0.5472433006154823,49,0.3729968311105494,0.005685568288535202,0.3618531172650204,0.38414054495607836
White,white,65+,65 and over,2021-02-16,2021-02-10,65,3325225,1366,6078178,0.3762811127379209,0.5470759494045748,50,0.37022839327447343,0.0063128080960369315,0.35785528940624106,0.3826014971427058
White,white,65+,65 and over,2021-02-23,2021-02-17,65,3325907,985,6081284,0.3847715736040609,0.5469086791539418,51,0.367627623772838,0.0070253702341140116,0.3538578981139745,0.38139734943170145
White,white,65+,65 and over,2021-03-02,2021-02-24,65,3326589,710,6084386,0.30422535211267604,0.5467419391208908,52,0.36528465338031735,0.007793901656799467,0.3500086061329904,0.3805607006276443
White,white,65+,65 and over,2021-03-09,2021-03-03,65,3327271,473,6087492,0.3657505285412262,0.5465750098727029,53,0.3632958932403034,0.008593536006753577,0.3464525626670664,0.38013922381354043
White,white,65+,65 and over,2021-03-16,2021-03-10,65,3327954,333,6090597,0.46546546546546547,0.5464085047820435,54,0.36176403486490827,0.009403823731586944,0.34333254035099786,0.3801955293788187
White,white,65+,65 and over,2021-03-23,2021-03-17,65,3328635,304,6093702,0.32894736842105265,0.5462418411665028,55,0.3607980501349566,0.010208405708971512,0.34078957494537243,0.38080652532454073
White,white,65+,65 and over,2021-03-30,2021-03-24,65,3329318,204,6096807,0.38235294117647056,0.5460756753494083,56,0.36051319129999815,0.010994920394401418,0.33896314732697136,0.38206323527302494
White,white,65+,65 and over,2021-04-06,2021-03-31,65,3330000,174,6099911,0.5344827586206896,0.5459096042548818,57,0.3610309909782936,0.011755307021570474,0.3379905892160155,0.3840713927405717
White,white,65+,65 and over,2021-04-13,2021-04-07,65,3330681,161,6103015,0.391304347826087,0.5457435382347905,58,0.3624792621568287,0.012486550875589881,0.3380056224406725,0.38695290187298487
White,white,65+,65 and over,2021-04-20,2021-04-14,65,3331363,143,6106121,0.46853146853146854,0.545577626123033,59,0.36499209819129774,0.013191880771792,0.33913601187858544,0.39084818450401004
White,white,65+,65 and over,2021-04-27,2021-04-21,65,3332045,136,6109225,0.4338235294117647,0.5454120612680005,60,0.3687098728061189,0.013882398139603578,0.34150037245249587,0.3959193731597419
White,white,65+,65 and over,2021-05-04,2021-04-28,65,3332728,109,6112330,0.47706422018348627,0.5452467389686093,61,0.3737792400944313,0.01457904471005444,0.3452043124627246,0.402354167726138
White,white,65+,65 and over,2021-05-11,2021-05-05,65,3333411,105,6115435,0.49523809523809526,0.5450815845479512,62,0.3803531345180824,0.0153146665632408,0.3503363880541304,0.41036988098203436
White,white,65+,65 and over,2021-05-18,2021-05-12,65,3334092,93,6118539,0.45161290322580644,0.5449163599349452,63,0.3885907709076486,0.0161356944605458,0.35696480976497885,0.42021673205031834
White,white,65+,65 and over,2021-05-25,2021-05-19,65,3334774,102,6121644,0.38235294117647056,0.5447513772444135,64,0.39865764446241503,0.01710269292383559,0.36513636633169727,0.4321789225931328
White,white,65+,65 and over,2021-06-01,2021-05-26,65,3335455,66,6124750,0.45454545454545453,0.5445863096452916,65,0.41072553075038787,0.01828892363076562,0.37487924043408727,0.44657182106668847
White,white,65+,65 and over,2021-06-08,2021-06-02,65,3336138,62,6127853,0.46774193548387094,0.5444220022901985,66,0.4249724857082908,0.019776416462957743,0.38621070944089364,0.463734261975688
White,white,65+,65 and over,2021-06-15,2021-06-09,65,3336819,60,6130959,0.48333333333333334,0.5442572687241914,67,0.4415828456415687,0.02164998460724234,0.3991488758113737,0.4840168154717637
White,white,65+,65 and over,2021-06-22,2021-06-16,65,3337503,64,6134063,0.578125,0.5440933684574156,68,0.46074722722437755,0.023990761663585016,0.4137253343637509,0.5077691200850042
White,white,65+,65 and over,2021-06-29,2021-06-23,65,3338185,42,6137168,0.5,0.5439292194706092,69,0.48266252749959904,0.026871303190591823,0.4299947732460391,0.535330281753159
White,white,65+,65 and over,2021-07-06,2021-06-30,65,3338867,55,6140272,0.41818181818181815,0.5437653250540041,70,0.5075319238788261,0.03035356151528259,0.4480389433088722,0.56702490444878
White,white,65+,65 and over,2021-07-13,2021-07-07,65,3339547,66,6143377,0.4696969696969697,0.5436011822162305,71,0.5355648741423717,0.034489642018929026,0.46796517578527086,0.6031645724994726
White,white,65+,65 and over,2021-07-20,2021-07-14,65,3340230,83,6146481,0.54216867469879515,0.5434377817160746,72,0.5669771164392685,0.03932423295483361,0.4899016198477946,0.6440526130307423
White,white,65+,65 and over,2021-07-27,2021-07-21,65,3340912,121,6149586,0.47107438016528924,0.5432742952127184,73,0.6019906692872645,0.044897459841615375,0.5139916479976984,0.6899896905768307
White,white,all_ages,All,2020-03-10,2020-03-04,999,14213929,5,39389414,0.6,0.36085657430699525,1,0.4670002133698931,0.03399789704646544,0.40036433515882086,0.5336360915809654
White,white,all_ages,All,2020-03-17,2020-03-11,999,14209752,18,39388082,0.5555555555555556,0.36076273020859456,2,0.4376321139506223,0.029132530899039014,0.38053235338850583,0.49473187451273876
White,white,all_ages,All,2020-03-24,2020-03-18,999,14205571,73,39386748,0.3972602739726027,0.36066879652008843,3,0.41146378532382344,0.024844232735664818,0.3627690891619204,0.46015848148572647
White,white,all_ages,All,2020-03-31,2020-03-25,999,14201395,176,39385412,0.4431818181818182,0.3605750017290666,4,0.38829393645238824,0.02111114579137333,0.34691609070129653,0.42967178220347996
White,white,all_ages,All,2020-04-07,2020-04-01,999,14197217,339,39384081,0.41887905604719766,0.3604811040277923,5,0.367927067579102,0.01791479954306221,0.3328140604747001,0.4030400746835039
White,white,all_ages,All,2020-04-14,2020-04-08,999,14193038,466,39382746,0.2875536480686695,0.3603872111914187,6,0.3501734702266426,0.015239316585024875,0.32030440971999385,0.3800425307332913
White,white,all_ages,All,2020-04-21,2020-04-15,999,14188862,519,39381413,0.3371868978805395,0.3602933698696895,7,0.33484922719758153,0.013068823665649076,0.30923433281290935,0.3604641215822537
White,white,all_ages,All,2020-04-28,2020-04-22,999,14184684,527,39380078,0.31688804554079697,0.3601994897013663,8,0.3217762125743831,0.01138200287520584,0.2994674869389797,0.34408493820978653
White,white,all_ages,All,2020-05-05,2020-04-29,999,14180504,517,39378746,0.3578336557059961,0.3601055249448522,9,0.3107820917194048,0.010143923819164444,0.2909000010338425,0.3306641824049671
White,white,all_ages,All,2020-05-12,2020-05-06,999,14176326,554,39377412,0.3267148014440433,0.36001162290706157,10,0.30170032127489715,0.009298622850601958,0.28347502048771733,0.319925622062077
White,white,all_ages,All,2020-05-19,2020-05-13,999,14172150,504,39376079,0.2896825396825397,0.35991775615850424,11,0.29437014916300375,0.008768833089567468,0.2771832363074515,0.311557062018556
White,white,all_ages,All,2020-05-26,2020-05-20,999,14167972,470,39374746,0.2765957446808511,0.35982383226040365,12,0.28863661458576145,0.008466104330512961,0.27204305009795604,0.30523017907356687
White,white,all_ages,All,2020-06-02,2020-05-27,999,14163793,435,39373412,0.271264367816092,0.3597298857411697,13,0.2843505480251001,0.008306076486779055,0.26807063811101317,0.3006304579391871
White,white,all_ages,All,2020-06-09,2020-06-03,999,14159615,456,39372077,0.25219298245614036,0.3596359673887664,14,0.28136857124284265,0.008220103371511349,0.2652571686346804,0.2974799738510049
White,white,all_ages,All,2020-06-16,2020-06-10,999,14155439,431,39370746,0.24129930394431554,0.3595420569374022,15,0.27955309728070515,0.008159342706953168,0.26356078557507695,0.29554540898633336
White,white,all_ages,All,2020-06-23,2020-06-17,999,14151258,468,39369410,0.2606837606837607,0.3594480587847265,16,0.2787723304602965,0.008093173116335848,0.26290971115227824,0.2946349497683147
White,white,all_ages,All,2020-06-30,2020-06-24,999,14147082,559,39368078,0.24865831842576028,0.35935414474641103,17,0.27890026638311916,0.008005294898564124,0.2632098883819335,0.2945906443843048
White,white,all_ages,All,2020-07-07,2020-07-01,999,14143693,675,39367154,0.2637037037037037,0.3592764922757688,18,0.2798166919305686,0.007889700759726377,0.2643528784415049,0.29528050541963224
White,white,all_ages,All,2020-07-14,2020-07-08,999,14139742,817,39366079,0.25458996328029376,0.3591859377206452,19,0.2814071852639329,0.0077473506931409215,0.2662223779053767,0.2965919926224891
White,white,all_ages,All,2020-07-21,2020-07-15,999,14135789,904,39365004,0.2853982300884956,0.35909532741315103,20,0.28356311582439386,0.007583646929212458,0.26869916784313747,0.29842706380565026
White,white,all_ages,All,2020-07-28,2020-07-22,999,14131836,1013,39363923,0.3119447186574531,0.35900476687752897,21,0.28618164433302584,0.00740654384536117,0.27166481839611795,0.30069847026993374
White,white,all_ages,All,2020-08-04,2020-07-29,999,14127885,1038,39362847,0.28709055876685935,0.35891420658673395,22,0.2891657227907967,0.0072250926445802085,0.2750045412074195,0.3033269043741739
White,white,all_ages,All,2020-08-11,2020-08-05,999,14123932,934,39361770,0.30513918629550324,0.35882359965011734,23,0.2924240944785674,0.007048266662431319,0.278609491820202,0.30623869713693275
White,white,all_ages,All,2020-08-18,2020-08-12,999,14119976,819,39360692,0.29304029304029305,0.3587329206508869,24,0.29587129395709133,0.006883981256549293,0.2823786906942547,0.30936389721992796
White,white,all_ages,All,2020-08-25,2020-08-19,999,14116028,776,39359616,0.30412371134020616,0.3586424217146834,25,0.2994276470670162,0.006738290289412328,0.286220598099768,0.31263469603426436
White,white,all_ages,All,2020-09-01,2020-08-26,999,14112072,696,39358538,0.3045977011494253,0.3585517327904812,26,0.3030192709288818,0.006614795193938923,0.2900542723487615,0.3159842695090021
White,white,all_ages,All,2020-09-08,2020-09-02,999,14108121,552,39357460,0.33152173913043476,0.35846116593906213,27,0.3065780739431212,0.006514327424157191,0.2938099921917731,0.3193461556944693
White,white,all_ages,All,2020-09-15,2020-09-09,999,14104169,514,39356384,0.301556420233463,0.3583705505058595,28,0.31004175579006066,0.006434950033047772,0.297429253725287,0.3226542578548343
White,white,all_ages,All,2020-09-22,2020-09-16,999,14100216,444,39355307,0.27702702702702703,0.358279913811878,29,0.3133538074299196,0.0063722738983290035,0.30086415058919475,0.3258434642706444
White,white,all_ages,All,2020-09-29,2020-09-23,999,14096262,407,39354229,0.32923832923832924,0.35818925584846295,30,0.31646351110281096,0.006320022249459005,0.3040762674938713,0.3288507547117506
White,white,all_ages,All,2020-10-06,2020-09-30,999,14092309,370,39353153,0.2891891891891892,0.35809860012995653,31,0.31932594032873957,0.00627073404363226,0.30703530160322035,0.3316165790542588
White,white,all_ages,All,2020-10-13,2020-10-07,999,14088356,332,39352074,0.3253012048192771,0.3580079667465557,32,0.3219019599076046,0.0062164906820669505,0.3097176381707534,0.33408628164445586
White,white,all_ages,All,2020-10-20,2020-10-14,999,14084407,287,39350996,0.3344947735191638,0.3579174209466007,33,0.32415822591919774,0.006149578354857203,0.31210505234367764,0.33621139949471784
White,white,all_ages,All,2020-10-27,2020-10-21,999,14080451,304,39349922,0.33223684210526316,0.35782665592069024,34,0.3260671857232035,0.00606304218378423,0.3141836230429864,0.33795074840342054
White,white,all_ages,All,2020-11-03,2020-10-28,999,14076499,336,39348844,0.35119047619047616,0.3577360239604498,35,0.3276070779592004,0.005951130063073139,0.31594286303557706,0.33927129288282376
White,white,all_ages,All,2020-11-10,2020-11-04,999,14072548,359,39347767,0.3649025069637883,0.35764540335923,36,0.3287619325466597,0.005809654125964212,0.31737501045976985,0.34014885463354955
White,white,all_ages,All,2020-11-17,2020-11-11,999,14068594,557,39346689,0.3375224416517056,0.35755471063905786,37,0.32952157068494464,0.005636315754380519,0.31847439180635884,0.34056874956353045
White,white,all_ages,All,2020-11-24,2020-11-18,999,14064640,676,39345614,0.3520710059171598,0.35746398569355153,38,0.32988160485331275,0.0054310505888264205,0.31923674569921295,0.34052646400741254
White,white,all_ages,All,2020-12-01,2020-11-25,999,14060690,968,39344537,0.3760330578512397,0.3573733756226436,39,0.32984343881091416,0.005196457774953385,0.31965838157200555,0.34002849604982277
White,white,all_ages,All,2020-12-08,2020-12-02,999,14056739,1618,39343460,0.3862793572311496,0.35728273517377473,40,0.32941426759679393,0.004938382923121931,0.31973503706747497,0.3390934981261129
White,white,all_ages,All,2020-12-15,2020-12-09,999,14052785,2295,39342383,0.3568627450980392,0.35719201350868857,41,0.3286070775298867,0.004666715332061936,0.3194603154790453,0.33775383958072813
White,white,all_ages,All,2020-12-22,2020-12-16,999,14048830,3346,39341304,0.3389121338912134,0.3571012796118807,42,0.3274406462090226,0.004396397348296334,0.3188237074063618,0.33605758501168337
White,white,all_ages,All,2020-12-29,2020-12-23,999,14044879,4257,39340228,0.32158797275076345,0.35701061519013055,43,0.3259395425129249,0.004148433156937741,0.3178086135253269,0.3340704715005229
White,white,all_ages,All,2021-01-05,2020-12-30,999,14040925,5017,39339150,0.3137333067570261,0.356919887694574,44,0.3241341266002088,0.003950181408986939,0.3163917710385944,0.3318764821618232
White,white,all_ages,All,2021-01-12,2021-01-06,999,14036973,5168,39338073,0.31056501547987614,0.3568291969970161,45,0.32206054990938404,0.003833447560953159,0.31454699268991587,0.3295741071288522
White,white,all_ages,All,2021-01-19,2021-01-13,999,14033018,4732,39336995,0.31022823330515636,0.356738434138144,46,0.3197607551588517,0.0038287380477068497,0.3122564285853463,0.32726508173235713
White,white,all_ages,All,2021-01-26,2021-01-20,999,14029067,3936,39335920,0.3048780487804878,0.3566477407926394,47,0.31728247634690754,0.003956397223158003,0.30952793778951787,0.3250370149042972
White,white,all_ages,All,2021-02-02,2021-01-27,999,14025118,3254,39334843,0.2953288260602336,0.3565571114647642,48,0.3146792387517383,0.004219733953847075,0.30640856020219803,0.3229499173012786
White,white,all_ages,All,2021-02-09,2021-02-03,999,14021163,2522,39333764,0.29460745440126884,0.35646634275834876,49,0.31201035893142803,0.004605475705309373,0.30298362654902167,0.3210370913138344
White,white,all_ages,All,2021-02-16,2021-02-10,999,14017210,1965,39332685,0.30788804071246817,0.3563756199201758,50,0.309340944723949,0.00509042551736208,0.29936371070991935,0.3193181787379787
